"","Brand","ProductName","ShadeColour","L","ShadeWords"
"1","Sisley-Paris","Phyto-Teint Ultra Eclat","#F5DBC2",0.86078431372549,"NATURAL"
"2","Sisley-Paris","Phyto-Teint Ultra Eclat","#DEC2AA",0.768627450980392,"HONEY"
"3","Sisley-Paris","Phyto-Teint Ultra Eclat","#EED0B8",0.827450980392157,"GOLDEN TAN"
"4","Sisley-Paris","Phyto-Teint Ultra Eclat","#E2C4A0",0.756862745098039,"PORCELAINE"
"5","Sisley-Paris","Phyto-Teint Ultra Eclat","#F4D9BE",0.850980392156863,"APRICOT"
"6","Sisley-Paris","Phyto-Teint Ultra Eclat","#EAC3A9",0.790196078431373,"MOKA"
"7","Sisley-Paris","Phyto-Teint Ultra Eclat","#DEB796",0.729411764705882,"CINNAMON"
"8","Sisley-Paris","Phyto-Teint Ultra Eclat","#ECCDB0",0.807843137254902,"TOFFEE"
"9","Sisley-Paris","Phyto-Teint Ultra Eclat","#CDA280",0.652941176470588,"CHESNUT"
"10","Sisley-Paris","Phyto-Teint Ultra Eclat","#E5C3A7",0.776470588235294,"SWAN"
"11","Sisley-Paris","Phyto-Teint Ultra Eclat","#EDD0A6",0.790196078431373,"ECRU"
"12","Sisley-Paris","Phyto-Teint Ultra Eclat","#E1C1A8",0.770588235294118,"DESERT"
"13","Sisley-Paris","Phyto-Teint Ultra Eclat","#D6B896",0.713725490196078,"HAZEL"
"14","Sisley-Paris","Phyto-Teint Ultra Eclat","#EDDBC3",0.847058823529412,"SNOW"
"15","RMS Beauty","SunCoverup Super Tint SPF 50","#E8C8B3",0.805882352941176,"ALABASTER"
"16","RMS Beauty","SunCoverup Super Tint SPF 50","#ECC4AA",0.796078431372549,"IVORY"
"17","RMS Beauty","SunCoverup Super Tint SPF 50","#EAC1A1",0.774509803921569,"CAMEO"
"18","RMS Beauty","SunCoverup Super Tint SPF 50","#E3AF7F",0.694117647058824,"BUFF"
"19","RMS Beauty","SunCoverup Super Tint SPF 50","#D99A6E",0.641176470588235,"SAND"
"20","RMS Beauty","SunCoverup Super Tint SPF 50","#DC9F73",0.656862745098039,"TAN"
"21","RMS Beauty","SunCoverup Super Tint SPF 50","#D68D56",0.588235294117647,"HONEY"
"22","RMS Beauty","SunCoverup Super Tint SPF 50","#D58A47",0.556862745098039,"TAWNY"
"23","RMS Beauty","SunCoverup Super Tint SPF 50","#CA7840",0.52156862745098,"CARAMEL"
"24","RMS Beauty","SunCoverup Super Tint SPF 50","#BC612C",0.454901960784314,"SPICE"
"25","RMS Beauty","SunCoverup Super Tint SPF 50","#A94E21",0.396078431372549,"TOFFEE"
"26","RMS Beauty","SunCoverup Super Tint SPF 50","#9F4016",0.354901960784314,"MAHOGANY"
"27","RMS Beauty","SunCoverup Super Tint SPF 50","#7D2019",0.294117647058824,"MOCHA"
"232","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FFEFE0",0.93921568627451,"AURA"
"233","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FFEED8",0.923529411764706,"ALABASTER"
"234","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FFE3CD",0.901960784313726,"BLISS"
"235","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FDDABC",0.864705882352941,"VANILLA"
"236","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FECBAC",0.835294117647059,"NUDE"
"237","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#F9C498",0.786274509803922,"GLOW"
"238","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FAB991",0.774509803921569,"TAN"
"239","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#EEA874",0.694117647058824,"WHEAT"
"240","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#CE8A5D",0.586274509803922,"TOPAZ"
"241","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#A66B43",0.456862745098039,"CHESTNUT"
"242","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#8E4F26",0.352941176470588,"MAHOGANY"
"243","Chantecaille","Just Skin Tinted Moisturizer SPF 15","#FFF4F0",0.970588235294118,"OPALINE"
"306","Ilia Beauty","Skin Rewind Complexion Stick","#F3D8CD",0.87843137254902,"HINOKI"
"307","Ilia Beauty","Skin Rewind Complexion Stick","#F0D2C8",0.862745098039216,"BALSA"
"308","Ilia Beauty","Skin Rewind Complexion Stick","#F1D3BB",0.83921568627451,"SPRUCE"
"309","Ilia Beauty","Skin Rewind Complexion Stick","#E2BEA8",0.772549019607843,"HOLLY"
"310","Ilia Beauty","Skin Rewind Complexion Stick","#D7A799",0.72156862745098,"PINE"
"311","Ilia Beauty","Skin Rewind Complexion Stick","#E2B29C",0.749019607843137,"ASPEN"
"312","Ilia Beauty","Skin Rewind Complexion Stick","#DEB295",0.727450980392157,"POPLAR"
"313","Ilia Beauty","Skin Rewind Complexion Stick","#DDB293",0.72156862745098,"BAMBOO"
"314","Ilia Beauty","Skin Rewind Complexion Stick","#D0A690",0.690196078431373,"TUPELO"
"315","Ilia Beauty","Skin Rewind Complexion Stick","#DBAE8D",0.705882352941176,"ASH"
"316","Ilia Beauty","Skin Rewind Complexion Stick","#DDAF8E",0.711764705882353,"WILLOW"
"317","Ilia Beauty","Skin Rewind Complexion Stick","#DEB08C",0.709803921568627,"SYCAMORE"
"318","Ilia Beauty","Skin Rewind Complexion Stick","#DBAE84",0.688235294117647,"HICKORY"
"319","Ilia Beauty","Skin Rewind Complexion Stick","#E0A982",0.694117647058824,"MAPLE"
"320","Ilia Beauty","Skin Rewind Complexion Stick","#E1A782",0.696078431372549,"LARCH"
"321","Ilia Beauty","Skin Rewind Complexion Stick","#DFB794",0.727450980392157,"MADRONE"
"322","Ilia Beauty","Skin Rewind Complexion Stick","#D0A280",0.658823529411765,"MAGNOLIA"
"323","Ilia Beauty","Skin Rewind Complexion Stick","#D39B76",0.645098039215686,"HAWTHORN"
"324","Ilia Beauty","Skin Rewind Complexion Stick","#DB9F7B",0.670588235294118,"BEECH"
"325","Ilia Beauty","Skin Rewind Complexion Stick","#D8A182",0.67843137254902,"IROKO"
"326","Ilia Beauty","Skin Rewind Complexion Stick","#DDA278",0.668627450980392,"ABURA"
"327","Ilia Beauty","Skin Rewind Complexion Stick","#DBAA8C",0.703921568627451,"SUGI"
"328","Ilia Beauty","Skin Rewind Complexion Stick","#CE9F85",0.664705882352941,"ALDER"
"329","Ilia Beauty","Skin Rewind Complexion Stick","#CB9676",0.629411764705882,"CYPRESS"
"330","Ilia Beauty","Skin Rewind Complexion Stick","#C69074",0.615686274509804,"ELM"
"331","Ilia Beauty","Skin Rewind Complexion Stick","#C5916A",0.594117647058824,"LIMBA"
"332","Ilia Beauty","Skin Rewind Complexion Stick","#C28D6D",0.594117647058824,"YEW"
"333","Ilia Beauty","Skin Rewind Complexion Stick","#C89172",0.615686274509804,"MORA"
"334","Ilia Beauty","Skin Rewind Complexion Stick","#B38264",0.547058823529412,"BATAI"
"335","Ilia Beauty","Skin Rewind Complexion Stick","#BB7D56",0.535294117647059,"CUMARU"
"336","Ilia Beauty","Skin Rewind Complexion Stick","#B06F51",0.503921568627451,"CEDAR"
"337","Ilia Beauty","Skin Rewind Complexion Stick","#A76D47",0.466666666666667,"KAURI"
"338","Ilia Beauty","Skin Rewind Complexion Stick","#A8684C",0.47843137254902,"PALM"
"339","Ilia Beauty","Skin Rewind Complexion Stick","#975B41",0.423529411764706,"TINEO"
"340","Ilia Beauty","Skin Rewind Complexion Stick","#945F3F",0.413725490196078,"ACACIA"
"341","Ilia Beauty","Skin Rewind Complexion Stick","#824735",0.358823529411765,"PADAUK"
"342","Ilia Beauty","Skin Rewind Complexion Stick","#7D452E",0.335294117647059,"IPE"
"343","Ilia Beauty","Skin Rewind Complexion Stick","#774637",0.341176470588235,"JARRAH"
"344","Ilia Beauty","Skin Rewind Complexion Stick","#623828",0.270588235294118,"LAUREL"
"345","Ilia Beauty","Skin Rewind Complexion Stick","#532E1E",0.22156862745098,"WENDE"
"346","Ilia Beauty","Skin Rewind Complexion Stick","#492D22",0.209803921568627,"COCOBOLO"
"347","Ilia Beauty","Skin Rewind Complexion Stick","#4A2924",0.215686274509804,"EKKI"
"372","Sisley-Paris","Phyto-Teint Perfection","#F5EEE8",0.935294117647059,"SNOW"
"373","Sisley-Paris","Phyto-Teint Perfection","#F6ECE3",0.927450980392157,"SWAN"
"374","Sisley-Paris","Phyto-Teint Perfection","#F2ECE0",0.913725490196078,"PEARL"
"375","Sisley-Paris","Phyto-Teint Perfection","#F5ECDB",0.909803921568627,"SHELL"
"376","Sisley-Paris","Phyto-Teint Perfection","#F0E4D8",0.894117647058823,"VANILLA"
"377","Sisley-Paris","Phyto-Teint Perfection","#EFE6D7",0.890196078431372,"DAWN"
"378","Sisley-Paris","Phyto-Teint Perfection","#EFE8D6",0.888235294117647,"PORCELAINE"
"379","Sisley-Paris","Phyto-Teint Perfection","#F4E4D5",0.896078431372549,"PETAL"
"380","Sisley-Paris","Phyto-Teint Perfection","#EDDDCE",0.868627450980392,"IVORY"
"381","Sisley-Paris","Phyto-Teint Perfection","#ECDFCC",0.862745098039216,"ECRU"
"382","Sisley-Paris","Phyto-Teint Perfection","#E7D4C6",0.841176470588235,"SOFT BEIGE"
"383","Sisley-Paris","Phyto-Teint Perfection","#E9DAC5",0.843137254901961,"SAND"
"384","Sisley-Paris","Phyto-Teint Perfection","#E7DBC5",0.83921568627451,"DESERT"
"385","Sisley-Paris","Phyto-Teint Perfection","#E5CDB5",0.803921568627451,"NATURAL"
"386","Sisley-Paris","Phyto-Teint Perfection","#E4CEB6",0.803921568627451,"APRICOT"
"387","Sisley-Paris","Phyto-Teint Perfection","#E5D1B6",0.805882352941176,"HAZEL"
"388","Sisley-Paris","Phyto-Teint Perfection","#E4C2A6",0.772549019607843,"HONEY"
"389","Sisley-Paris","Phyto-Teint Perfection","#E4C5A6",0.772549019607843,"BISCUIT"
"390","Sisley-Paris","Phyto-Teint Perfection","#DEB587",0.7,"CINNAMON"
"391","Sisley-Paris","Phyto-Teint Perfection","#C29B7A",0.619607843137255,"GOLDEN"
"392","Sisley-Paris","Phyto-Teint Perfection","#D2B490",0.694117647058824,"PECAN"
"393","Sisley-Paris","Phyto-Teint Perfection","#D6B38B",0.692156862745098,"TOFFEE"
"394","Sisley-Paris","Phyto-Teint Perfection","#C69874",0.615686274509804,"AMBER"
"395","Sisley-Paris","Phyto-Teint Perfection","#C29B7A",0.619607843137255,"SANDALWOOD"
"396","Sisley-Paris","Phyto-Teint Perfection","#CAA070",0.615686274509804,"CHESTNUT"
"397","Sisley-Paris","Phyto-Teint Perfection","#865747",0.401960784313726,"MOKA"
"398","Sisley-Paris","Phyto-Teint Perfection","#78523B",0.350980392156863,"CARAMEL"
"399","Sisley-Paris","Phyto-Teint Perfection","#684B43",0.335294117647059,"CAPPUCCINO"
"400","Sisley-Paris","Phyto-Teint Perfection","#6C4B42",0.341176470588235,"ESPRESSO"
"401","Ilia Beauty","True Skin Serum Foundation","#E5D2C1",0.827450980392157,"MINDORO"
"402","Ilia Beauty","True Skin Serum Foundation","#DCC7B7",0.790196078431373,"SABLE"
"403","Ilia Beauty","True Skin Serum Foundation","#D5B9A7",0.745098039215686,"FORMENTERA"
"404","Ilia Beauty","True Skin Serum Foundation","#E0C09E",0.749019607843137,"MALLORCA"
"405","Ilia Beauty","True Skin Serum Foundation","#E7C5A2",0.770588235294118,"COZUMEL"
"406","Ilia Beauty","True Skin Serum Foundation","#D9B48F",0.705882352941176,"TAVARUA"
"407","Ilia Beauty","True Skin Serum Foundation","#E3C4A5",0.768627450980392,"MOLOKAI"
"408","Ilia Beauty","True Skin Serum Foundation","#C8A791",0.676470588235294,"TEXEL"
"409","Ilia Beauty","True Skin Serum Foundation","#CDA176",0.633333333333333,"CORSICA"
"410","Ilia Beauty","True Skin Serum Foundation","#D6A285",0.680392156862745,"BOWEN"
"411","Ilia Beauty","True Skin Serum Foundation","#DDB086",0.696078431372549,"KUNOY"
"412","Ilia Beauty","True Skin Serum Foundation","#C59368",0.590196078431373,"SALINA"
"413","Ilia Beauty","True Skin Serum Foundation","#BA8F72",0.588235294117647,"CHIOS"
"414","Ilia Beauty","True Skin Serum Foundation","#DAAD86",0.690196078431373,"ARAN"
"415","Ilia Beauty","True Skin Serum Foundation","#B68150",0.513725490196078,"CATALINA"
"416","Ilia Beauty","True Skin Serum Foundation","#C58B66",0.586274509803922,"MILOS"
"417","Ilia Beauty","True Skin Serum Foundation","#AF7C58",0.515686274509804,"BEDARRA"
"418","Ilia Beauty","True Skin Serum Foundation","#D39D6F",0.631372549019608,"CRES"
"419","Ilia Beauty","True Skin Serum Foundation","#AD7F66",0.53921568627451,"MARACA"
"420","Ilia Beauty","True Skin Serum Foundation","#CF9C71",0.627450980392157,"SENJA"
"421","Ilia Beauty","True Skin Serum Foundation","#9F662D",0.4,"BONAIRE"
"422","Ilia Beauty","True Skin Serum Foundation","#C6865A",0.564705882352941,"MONTSERRAT"
"423","Ilia Beauty","True Skin Serum Foundation","#B77A4D",0.509803921568627,"IONA"
"424","Ilia Beauty","True Skin Serum Foundation","#9C603B",0.42156862745098,"SARDINIA"
"425","Ilia Beauty","True Skin Serum Foundation","#88431D",0.323529411764706,"MARTINIQUE"
"426","Ilia Beauty","True Skin Serum Foundation","#804C3B",0.366666666666667,"KAPITI"
"427","Ilia Beauty","True Skin Serum Foundation","#814A36",0.358823529411765,"MACQUARIE"
"428","Ilia Beauty","True Skin Serum Foundation","#8E5538",0.388235294117647,"FLORES"
"429","Ilia Beauty","True Skin Serum Foundation","#86523C",0.380392156862745,"BIMINI"
"430","Ilia Beauty","True Skin Serum Foundation","#603A2D",0.276470588235294,"GRENADA"
"431","Ilia Beauty","Super Serum Skin Tint SPF 30","#F4DAB5",0.833333333333333,"SKYE"
"432","Ilia Beauty","Super Serum Skin Tint SPF 30","#F6E1CD",0.884313725490196,"RENDEZVOUS"
"433","Ilia Beauty","Super Serum Skin Tint SPF 30","#E7CEB5",0.807843137254902,"TULUM"
"434","Ilia Beauty","Super Serum Skin Tint SPF 30","#F2CAA0",0.788235294117647,"SOMBRIO"
"435","Ilia Beauty","Super Serum Skin Tint SPF 30","#E4C7B1",0.794117647058824,"BALOS"
"436","Ilia Beauty","Super Serum Skin Tint SPF 30","#DAB38D",0.703921568627451,"FORMOSA"
"437","Ilia Beauty","Super Serum Skin Tint SPF 30","#D2AD89",0.680392156862745,"BOM BOM"
"438","Ilia Beauty","Super Serum Skin Tint SPF 30","#E8B78A",0.725490196078431,"ORA"
"439","Ilia Beauty","Super Serum Skin Tint SPF 30","#EFB187",0.733333333333333,"KAI"
"440","Ilia Beauty","Super Serum Skin Tint SPF 30","#CDA787",0.666666666666667,"DIAZ"
"441","Ilia Beauty","Super Serum Skin Tint SPF 30","#CDA176",0.633333333333333,"SHELA"
"442","Ilia Beauty","Super Serum Skin Tint SPF 30","#C49B71",0.605882352941177,"PALOMA"
"443","Ilia Beauty","Super Serum Skin Tint SPF 30","#DFA771",0.658823529411765,"BAIKAL"
"444","Ilia Beauty","Super Serum Skin Tint SPF 30","#CA9462",0.588235294117647,"PORTO FERRO"
"445","Ilia Beauty","Super Serum Skin Tint SPF 30","#B3865D",0.533333333333333,"MATIRA"
"446","Ilia Beauty","Super Serum Skin Tint SPF 30","#CF935E",0.590196078431373,"MORGAT"
"447","Ilia Beauty","Super Serum Skin Tint SPF 30","#AD7D58",0.511764705882353,"KOKKINI"
"448","Ilia Beauty","Super Serum Skin Tint SPF 30","#D08754",0.572549019607843,"RAMALA BAY"
"449","Ilia Beauty","Super Serum Skin Tint SPF 30","#C7895B",0.568627450980392,"PAPAKOLEA"
"450","Ilia Beauty","Super Serum Skin Tint SPF 30","#C68B66",0.588235294117647,"KAMARI"
"451","Ilia Beauty","Super Serum Skin Tint SPF 30","#D3814B",0.56078431372549,"RIALTO"
"452","Ilia Beauty","Super Serum Skin Tint SPF 30","#9B552B",0.388235294117647,"DOMINICA"
"453","Ilia Beauty","Super Serum Skin Tint SPF 30","#AD6C3F",0.462745098039216,"HONOPU"
"454","Ilia Beauty","Super Serum Skin Tint SPF 30","#88572F",0.358823529411765,"PORTO COVO"
"455","Ilia Beauty","Super Serum Skin Tint SPF 30","#804C3B",0.366666666666667,"PAVONES"
"456","Ilia Beauty","Super Serum Skin Tint SPF 30","#974F30",0.390196078431373,"JARDIN"
"457","Ilia Beauty","Super Serum Skin Tint SPF 30","#653A2B",0.282352941176471,"MIHO"
"458","Ilia Beauty","Super Serum Skin Tint SPF 30","#77422E",0.323529411764706,"PERISSA"
"459","Ilia Beauty","Super Serum Skin Tint SPF 30","#503629",0.237254901960784,"ROQUES"
"460","Ilia Beauty","Super Serum Skin Tint SPF 30","#583A2E",0.262745098039216,"LOVINA"
"461","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#CF9174",0.633333333333333,"PORCELAIN BLUSH"
"462","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#EBB294",0.750980392156863,"CRÈME PECHE"
"463","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#F7C39E",0.794117647058824,"PECHE"
"464","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#C88359",0.566666666666667,"HONEY BEIGE"
"465","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#E29D74",0.670588235294118,"GOLDEN BEIGE"
"466","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#A46843",0.452941176470588,"MOCHA"
"467","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#E5A985",0.709803921568627,"TENDER IVORY"
"468","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#E6AB81",0.703921568627451,"WARM LINEN"
"469","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#FABBAC",0.827450980392157,"PETALE"
"470","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#CC9177",0.633333333333333,"PURE IVORY"
"471","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#D7A37D",0.666666666666667,"SATIN NUDE"
"472","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#C27F54",0.545098039215686,"ALMOND BEIGE"
"473","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#DC9D7D",0.676470588235294,"SUNSET BEIGE"
"474","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#E6A680",0.701960784313725,"SOFT IVORY"
"475","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#E6A77E",0.698039215686274,"WARM BEIGE"
"476","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#AE825D",0.523529411764706,"WARM CINNAMON"
"477","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#71573E",0.343137254901961,"NUTMEG"
"478","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#926548",0.427450980392157,"HAZEL"
"479","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#64462A",0.27843137254902,"WARM CHESTNUT"
"480","LA PRAIRIE","Skin Caviar Concealer Foundation Spf 15","#C37E55",0.549019607843137,"SOLEIL BEIGE"
"481","Shiseido","Revitalessence Glow Foundation","#F5EFE3",0.925490196078431,"ALABASTER"
"482","Shiseido","Revitalessence Glow Foundation","#EFE8D6",0.888235294117647,"IVORY"
"483","Shiseido","Revitalessence Glow Foundation","#EDDDC6",0.852941176470588,"OPAL"
"484","Shiseido","Revitalessence Glow Foundation","#E9D7BF",0.831372549019608,"PORCELAIN"
"485","Shiseido","Revitalessence Glow Foundation","#DECDBB",0.801960784313726,"LACE"
"486","Shiseido","Revitalessence Glow Foundation","#E4CEB6",0.803921568627451,"BIRCH"
"487","Shiseido","Revitalessence Glow Foundation","#D7C5AF",0.764705882352941,"LINEN"
"488","Shiseido","Revitalessence Glow Foundation","#DFCAAD",0.776470588235294,"ALDER"
"489","Shiseido","Revitalessence Glow Foundation","#DFCAAF",0.780392156862745,"QUARTZ"
"490","Shiseido","Revitalessence Glow Foundation","#E9BE89",0.725490196078431,"SAND"
"491","Shiseido","Revitalessence Glow Foundation","#DDC5AB",0.768627450980392,"CASHMERE"
"492","Shiseido","Revitalessence Glow Foundation","#CDBBA5",0.725490196078431,"SILK"
"493","Shiseido","Revitalessence Glow Foundation","#D3C0A2",0.731372549019608,"BAMBOO"
"494","Shiseido","Revitalessence Glow Foundation","#E6C99F",0.762745098039216,"OAK"
"495","Shiseido","Revitalessence Glow Foundation","#D0BB9E",0.717647058823529,"MAPLE"
"496","Shiseido","Revitalessence Glow Foundation","#D4BC98",0.713725490196078,"CITRINE"
"497","Shiseido","Revitalessence Glow Foundation","#D9BE93",0.713725490196078,"BRONZE"
"498","Shiseido","Revitalessence Glow Foundation","#BB9A79",0.603921568627451,"CEDAR"
"499","Shiseido","Revitalessence Glow Foundation","#BA9278",0.6,"AMBER"
"500","Shiseido","Revitalessence Glow Foundation","#AE846C",0.552941176470588,"COPPER"
"501","Shiseido","Revitalessence Glow Foundation","#AE8B6D",0.554901960784314,"TOPAZ"
"502","Shiseido","Revitalessence Glow Foundation","#AE8B6D",0.554901960784314,"SUEDE"
"503","Shiseido","Revitalessence Glow Foundation","#A57960",0.511764705882353,"ROSEWOOD"
"504","Shiseido","Revitalessence Glow Foundation","#8D7163",0.470588235294118,"HENNA"
"505","Shiseido","Revitalessence Glow Foundation","#795B51",0.396078431372549,"MAHOGANY"
"506","Shiseido","Revitalessence Glow Foundation","#E1D1B8",0.801960784313726,"SHELL"
"507","Shiseido","Revitalessence Glow Foundation","#E6BE8D",0.727450980392157,"PINE"
"508","Shiseido","Revitalessence Glow Foundation","#D8B595",0.715686274509804,"SUNSTONE"
"509","Shiseido","Revitalessence Glow Foundation","#7E5E4F",0.401960784313726,"JASPER"
"510","Shiseido","Revitalessence Glow Foundation","#704E44",0.352941176470588,"OBSIDIAN"
"584","Hourglass","Vanish Seamless Finish Liquid Foundation","#BB8557",0.537254901960784,"HONEY"
"585","Hourglass","Vanish Seamless Finish Liquid Foundation","#684017",0.249019607843137,"GOLDEN NATURAL"
"586","Hourglass","Vanish Seamless Finish Liquid Foundation","#C37535",0.486274509803922,"NATURAL AMBER"
"587","Hourglass","Vanish Seamless Finish Liquid Foundation","#B8834D",0.511764705882353,"WARM HONEY"
"588","Hourglass","Vanish Seamless Finish Liquid Foundation","#A25D2F",0.409803921568627,"SABLE"
"589","Hourglass","Vanish Seamless Finish Liquid Foundation","#A86133",0.429411764705882,"WARM ALMOND"
"590","Hourglass","Vanish Seamless Finish Liquid Foundation","#9B5524",0.374509803921569,"ALMOND"
"591","Hourglass","Vanish Seamless Finish Liquid Foundation","#A36732",0.417647058823529,"GOLDEN AMBER"
"592","Hourglass","Vanish Seamless Finish Liquid Foundation","#A25B2F",0.409803921568627,"GOLDEN ALMOND"
"593","Hourglass","Vanish Seamless Finish Liquid Foundation","#A05329",0.394117647058824,"WALNUT"
"594","Hourglass","Vanish Seamless Finish Liquid Foundation","#5C3A26",0.254901960784314,"ESPRESSO"
"595","Hourglass","Vanish Seamless Finish Liquid Foundation","#834528",0.335294117647059,"CHESTNUT"
"596","Hourglass","Vanish Seamless Finish Liquid Foundation","#B57B3C",0.472549019607843,"AMBER"
"597","Hourglass","Vanish Seamless Finish Liquid Foundation","#CE9963",0.598039215686274,"GOLDEN"
"598","Hourglass","Vanish Seamless Finish Liquid Foundation","#C08B59",0.550980392156863,"GOLDEN TAN"
"599","Hourglass","Vanish Seamless Finish Liquid Foundation","#F5DFD1",0.890196078431372,"BLANC"
"600","Hourglass","Vanish Seamless Finish Liquid Foundation","#AA816E",0.549019607843137,"CREAM"
"601","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FCD0B3",0.845098039215686,"OPAL"
"602","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FEDBBA",0.862745098039216,"SILK"
"603","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FFE5B0",0.845098039215686,"SATIN"
"604","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FACBA8",0.819607843137255,"COOL VANILLE"
"605","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#F7C699",0.784313725490196,"CHIFFON"
"606","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FED29D",0.805882352941176,"VANILLE"
"607","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FFD79F",0.811764705882353,"CASHMERE"
"608","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#F5B98B",0.752941176470588,"ECRU"
"609","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#EEB78B",0.73921568627451,"SOFT SAND"
"610","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#F6C493",0.770588235294118,"CASHEW"
"611","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#F2BD8B",0.747058823529412,"LINEN"
"612","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#F6CA99",0.782352941176471,"MACADAMIA"
"613","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#FCC88C",0.768627450980392,"WARM LINEN"
"614","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#F8BA89",0.754901960784314,"DUNE"
"615","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#EBB485",0.72156862745098,"TOFFEE"
"616","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#E8AB75",0.684313725490196,"BUFF"
"617","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#E6AA74",0.67843137254902,"CAMEL"
"618","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#EEB47C",0.709803921568627,"SANDSTONE"
"619","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#E8B17A",0.694117647058824,"DUSK"
"620","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#D29C78",0.647058823529412,"CHESTNUT"
"621","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#DDA069",0.63921568627451,"GINGER"
"622","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#C98B54",0.558823529411765,"TEA"
"623","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#EBA766",0.66078431372549,"SUNTAN"
"624","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#AA5E31",0.429411764705882,"SEPIA"
"625","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#B27545",0.484313725490196,"CINNAMON"
"626","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#A16432",0.413725490196078,"SIENNA"
"627","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#84492F",0.350980392156863,"MINK"
"628","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#7F4E30",0.343137254901961,"CLOVE"
"629","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#A26027",0.394117647058824,"GANACHE"
"630","Laura Mercier","Real Flawless Weightless Perfecting Foundation","#543427",0.241176470588235,"JAVA"
"667","IT Cosmetics","CC+Nude Glow","#E8C6AA",0.788235294117647,"FAIR"
"668","IT Cosmetics","CC+Nude Glow","#EDCFB5",0.819607843137255,"FAIR IVORY"
"669","IT Cosmetics","CC+Nude Glow","#DBB8A6",0.754901960784314,"FAIR LIGHT"
"670","IT Cosmetics","CC+Nude Glow","#ECDACD",0.864705882352941,"FAIR PORCELAIN"
"671","IT Cosmetics","CC+Nude Glow","#E0BEA2",0.756862745098039,"LIGHT MEDIUM"
"672","IT Cosmetics","CC+Nude Glow","#D7BBA4",0.743137254901961,"LIGHT"
"673","IT Cosmetics","CC+Nude Glow","#D1B79F",0.72156862745098,"MEDIUM"
"674","IT Cosmetics","CC+Nude Glow","#CBAA8C",0.672549019607843,"MEDIUM TAN"
"675","IT Cosmetics","CC+Nude Glow","#C89F81",0.645098039215686,"RICH"
