"","Brand","ProductName","ShadeName","ShadeColour"
"1","Sisley-Paris","Phyto-Teint Ultra Eclat","N3 NATURAL","#F5DBC2"
"2","Sisley-Paris","Phyto-Teint Ultra Eclat","N4 HONEY","#DEC2AA"
"3","Sisley-Paris","Phyto-Teint Ultra Eclat","N5 GOLDEN TAN","#EED0B8"
"4","Sisley-Paris","Phyto-Teint Ultra Eclat","N0 PORCELAINE","#E2C4A0"
"5","Sisley-Paris","Phyto-Teint Ultra Eclat","N3+ APRICOT","#F4D9BE"
"6","Sisley-Paris","Phyto-Teint Ultra Eclat","N7 MOKA","#EAC3A9"
"7","Sisley-Paris","Phyto-Teint Ultra Eclat","N4+ CINNAMON","#DEB796"
"8","Sisley-Paris","Phyto-Teint Ultra Eclat","N5+ TOFFEE","#ECCDB0"
"9","Sisley-Paris","Phyto-Teint Ultra Eclat","N6+ CHESNUT","#CDA280"
"10","Sisley-Paris","Phyto-Teint Ultra Eclat","SWAN","#E5C3A7"
"11","Sisley-Paris","Phyto-Teint Ultra Eclat","ECRU","#EDD0A6"
"12","Sisley-Paris","Phyto-Teint Ultra Eclat","2W2 DESERT","#E1C1A8"
"13","Sisley-Paris","Phyto-Teint Ultra Eclat","3W2 HAZEL","#D6B896"
"14","Sisley-Paris","Phyto-Teint Ultra Eclat","000N SNOW","#EDDBC3"
"15","RMS Beauty","SunCoverup Super Tint SPF 50","ALABASTER","#E8C8B3"
"16","RMS Beauty","SunCoverup Super Tint SPF 50","IVORY","#ECC4AA"
"17","RMS Beauty","SunCoverup Super Tint SPF 50","CAMEO","#EAC1A1"
"18","RMS Beauty","SunCoverup Super Tint SPF 50","BUFF","#E3AF7F"
"19","RMS Beauty","SunCoverup Super Tint SPF 50","SAND","#D99A6E"
"20","RMS Beauty","SunCoverup Super Tint SPF 50","TAN","#DC9F73"
"21","RMS Beauty","SunCoverup Super Tint SPF 50","HONEY","#D68D56"
"22","RMS Beauty","SunCoverup Super Tint SPF 50","TAWNY","#D58A47"
"23","RMS Beauty","SunCoverup Super Tint SPF 50","CARAMEL","#CA7840"
"24","RMS Beauty","SunCoverup Super Tint SPF 50","SPICE","#BC612C"
"25","RMS Beauty","SunCoverup Super Tint SPF 50","TOFFEE","#A94E21"
"26","RMS Beauty","SunCoverup Super Tint SPF 50","MAHOGANY","#9F4016"
"27","RMS Beauty","SunCoverup Super Tint SPF 50","MOCHA","#7D2019"
"28","VIEVE","Skin Nova Complexion Balm","100","#F2E4DB"
"29","VIEVE","Skin Nova Complexion Balm","110","#F6E0D2"
"30","VIEVE","Skin Nova Complexion Balm","130","#E9C9B2"
"31","VIEVE","Skin Nova Complexion Balm","140","#EACAB3"
"32","VIEVE","Skin Nova Complexion Balm","210","#DEAB8E"
"33","VIEVE","Skin Nova Complexion Balm","220","#E8B393"
"34","VIEVE","Skin Nova Complexion Balm","240","#EFB689"
"35","VIEVE","Skin Nova Complexion Balm","300","#D29872"
"36","VIEVE","Skin Nova Complexion Balm","310","#C68764"
"37","VIEVE","Skin Nova Complexion Balm","320","#C8906B"
"38","VIEVE","Skin Nova Complexion Balm","330","#C18165"
"39","VIEVE","Skin Nova Complexion Balm","340","#BC8163"
"40","VIEVE","Skin Nova Complexion Balm","400","#7F5141"
"41","VIEVE","Skin Nova Complexion Balm","410","#7A4938"
"42","VIEVE","Skin Nova Complexion Balm","420","#6A3F38"
"43","VIEVE","Skin Nova Complexion Balm","430","#623D35"
"44","VIEVE","Skin Nova Complexion Balm","440","#442824"
"45","VIEVE","Skin Nova Complexion Balm","120","#F7E2CD"
"46","VIEVE","Skin Nova Complexion Balm","200","#E6C4A8"
"47","VIEVE","Skin Nova Complexion Balm","230","#DFA67B"
"48","Shiseido","Synchro Skin Radiant Lifting Foundation","110","#EBCCAD"
"49","Shiseido","Synchro Skin Radiant Lifting Foundation","120","#E6C2A8"
"50","Shiseido","Synchro Skin Radiant Lifting Foundation","130","#EFC7A8"
"51","Shiseido","Synchro Skin Radiant Lifting Foundation","140","#E8BCA1"
"52","Shiseido","Synchro Skin Radiant Lifting Foundation","150","#E7BA9D"
"53","Shiseido","Synchro Skin Radiant Lifting Foundation","160","#EABC9A"
"54","Shiseido","Synchro Skin Radiant Lifting Foundation","210","#E0B38A"
"55","Shiseido","Synchro Skin Radiant Lifting Foundation","220","#E2B898"
"56","Shiseido","Synchro Skin Radiant Lifting Foundation","230","#E1AC82"
"57","Shiseido","Synchro Skin Radiant Lifting Foundation","240","#EBB791"
"58","Shiseido","Synchro Skin Radiant Lifting Foundation","250","#E2AE87"
"59","Shiseido","Synchro Skin Radiant Lifting Foundation","310","#E2AF8A"
"60","Shiseido","Synchro Skin Radiant Lifting Foundation","320","#E1AF84"
"61","Shiseido","Synchro Skin Radiant Lifting Foundation","330","#91674E"
"62","Shiseido","Synchro Skin Radiant Lifting Foundation","340","#CB9863"
"63","Shiseido","Synchro Skin Radiant Lifting Foundation","360","#DB9C71"
"64","Shiseido","Synchro Skin Radiant Lifting Foundation","410","#C8895D"
"65","Shiseido","Synchro Skin Radiant Lifting Foundation","420","#BF7D4D"
"66","Shiseido","Synchro Skin Radiant Lifting Foundation","440","#975D35"
"67","Shiseido","Synchro Skin Radiant Lifting Foundation","450","#96583F"
"68","Shiseido","Synchro Skin Radiant Lifting Foundation","460","#9C603E"
"69","Shiseido","Synchro Skin Radiant Lifting Foundation","510","#A26644"
"70","Shiseido","Synchro Skin Radiant Lifting Foundation","520","#8B4F37"
"71","Shiseido","Synchro Skin Radiant Lifting Foundation","530","#8F5642"
"72","Shiseido","Synchro Skin Radiant Lifting Foundation","540","#743C2D"
"73","Shiseido","Synchro Skin Radiant Lifting Foundation","550","#653525"
"74","Shiseido","Synchro Skin Radiant Lifting Foundation","560","#5C382A"
"75","Shiseido","Synchro Skin Radiant Lifting Foundation","260","#E2AC8A"
"76","Shiseido","Synchro Skin Radiant Lifting Foundation","350","#D59E75"
"77","Shiseido","Synchro Skin Radiant Lifting Foundation","430","#AC6A47"
"78","Shiseido","Self-Refreshing Foundation","110","#E9CEB1"
"79","Shiseido","Self-Refreshing Foundation","130","#ECC7AA"
"80","Shiseido","Self-Refreshing Foundation","140","#E6BCA4"
"81","Shiseido","Self-Refreshing Foundation","150","#E5B9A0"
"82","Shiseido","Self-Refreshing Foundation","160","#E8BB9A"
"83","Shiseido","Self-Refreshing Foundation","210","#E1B78F"
"84","Shiseido","Self-Refreshing Foundation","220","#E2B99D"
"85","Shiseido","Self-Refreshing Foundation","230","#DFAE86"
"86","Shiseido","Self-Refreshing Foundation","240","#E8B695"
"87","Shiseido","Self-Refreshing Foundation","250","#DEB08E"
"88","Shiseido","Self-Refreshing Foundation","260","#D9AA8C"
"89","Shiseido","Self-Refreshing Foundation","310","#DBAB8A"
"90","Shiseido","Self-Refreshing Foundation","320","#DEAC87"
"91","Shiseido","Self-Refreshing Foundation","330","#D2A27A"
"92","Shiseido","Self-Refreshing Foundation","340","#CC9866"
"93","Shiseido","Self-Refreshing Foundation","350","#D7A077"
"94","Shiseido","Self-Refreshing Foundation","360","#D19D75"
"95","Shiseido","Self-Refreshing Foundation","410","#C98B64"
"96","Shiseido","Self-Refreshing Foundation","420","#C08052"
"97","Shiseido","Self-Refreshing Foundation","430","#B36F48"
"98","Shiseido","Self-Refreshing Foundation","440","#99623B"
"99","Shiseido","Self-Refreshing Foundation","450","#965A42"
"100","Shiseido","Self-Refreshing Foundation","460","#9D6041"
"101","Shiseido","Self-Refreshing Foundation","510","#A36648"
"102","Shiseido","Self-Refreshing Foundation","520","#8D503B"
"103","Shiseido","Self-Refreshing Foundation","530","#8D5642"
"104","Shiseido","Self-Refreshing Foundation","540","#743C2D"
"105","Shiseido","Self-Refreshing Foundation","550","#653626"
"106","Shiseido","Self-Refreshing Foundation","560","#5B3729"
"107","Shiseido","Self-Refreshing Foundation","120","#E5C3AA"
"108","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 1","#E3CFB4"
"109","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 2","#D7BBA3"
"110","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 3","#D6B798"
"111","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 4","#DABA93"
"112","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 5","#CDAB86"
"113","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 6","#D3AD80"
"114","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 7","#C7A57F"
"115","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 8","#D4AE7D"
"116","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 9","#BA905E"
"117","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 10","#C0966C"
"118","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 11","#B2875D"
"119","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 12","#AA774A"
"120","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 13","#885736"
"121","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 14","#6F4225"
"122","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 15","#562D1B"
"123","Anastasia Beverly Hills","Beauty Balm Serum Boosted Skin Tint","SHADE 16","#482E21"
"124","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","1 FAIR","#DAB99A"
"125","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","1.5 FAIR","#D3B18C"
"126","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","2 FAIR","#D2A882"
"127","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","3 FAIR","#CE9067"
"128","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","4 FAIR","#C89A79"
"129","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","5 MEDIUM","#CBA075"
"130","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","6 MEDIUM","#D4A070"
"131","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","7 MEDIUM","#DB9F6B"
"132","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","7.5 MEDIUM","#CF945C"
"133","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","8 MEDIUM","#D38C54"
"134","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","9 TAN","#BE7D43"
"135","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","10 TAN","#C1793E"
"136","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","11 TAN","#C87C58"
"137","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","12 TAN","#B37134"
"138","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","12.5 TAN","#A26234"
"139","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","13 DEEP","#9E633B"
"140","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","14 DEEP","#7F4629"
"141","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","15 DEEP","#753D26"
"142","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","16 DEEP","#6F3B26"
"143","Charlotte Tilbury","Unreal Skin Sheer Glow Tint","17 DEEP","#664330"
"144","Glossier","Stretch Fluid Foundation","VERY LIGHT 1","#FFE6D0"
"145","Glossier","Stretch Fluid Foundation","VERY LIGHT 2","#FAD9BA"
"146","Glossier","Stretch Fluid Foundation","VERY LIGHT 3","#F9DDB6"
"147","Glossier","Stretch Fluid Foundation","VERY LIGHT 4","#F6D3AB"
"148","Glossier","Stretch Fluid Foundation","LIGHT 1","#F7CB9C"
"149","Glossier","Stretch Fluid Foundation","LIGHT 2","#F6CCA2"
"150","Glossier","Stretch Fluid Foundation","LIGHT 3","#F6CD99"
"151","Glossier","Stretch Fluid Foundation","LIGHT 5","#F6CC92"
"152","Glossier","Stretch Fluid Foundation","MEDIUM 1","#DAA579"
"153","Glossier","Stretch Fluid Foundation","MEDIUM 2","#D8A377"
"154","Glossier","Stretch Fluid Foundation","MEDIUM 3","#C6915B"
"155","Glossier","Stretch Fluid Foundation","MEDIUM 4","#D39E72"
"156","Glossier","Stretch Fluid Foundation","MEDIUM 5","#D6A175"
"157","Glossier","Stretch Fluid Foundation","MEDIUM TAN 1","#B78353"
"158","Glossier","Stretch Fluid Foundation","MEDIUM TAN 2","#AF7C4F"
"159","Glossier","Stretch Fluid Foundation","MEDIUM TAN 3","#A46E40"
"160","Glossier","Stretch Fluid Foundation","MEDIUM TAN 4","#9C5E37"
"161","Glossier","Stretch Fluid Foundation","MEDIUM TAN 5","#8D4D2A"
"162","Glossier","Stretch Fluid Foundation","MEDIUM DEEP 1","#8F4F2B"
"163","Glossier","Stretch Fluid Foundation","MEDIUM DEEP 2","#76441F"
"164","Glossier","Stretch Fluid Foundation","MEDIUM DEEP 3","#633B22"
"165","Glossier","Stretch Fluid Foundation","MEDIUM DEEP 4","#5E311C"
"166","Glossier","Stretch Fluid Foundation","DEEP 1","#7F4424"
"167","Glossier","Stretch Fluid Foundation","DEEP 2","#512D13"
"168","Glossier","Stretch Fluid Foundation","DEEP 3","#5C2E14"
"169","Glossier","Stretch Fluid Foundation","DEEP 4","#4C2913"
"170","Glossier","Stretch Fluid Foundation","DEEP 5","#361C0F"
"171","Glossier","Stretch Fluid Foundation","VERY DEEP 1","#37210C"
"172","Glossier","Stretch Fluid Foundation","VERY DEEP 2","#40260D"
"173","Glossier","Stretch Fluid Foundation","VERY DEEP 3","#33170C"
"174","Glossier","Stretch Fluid Foundation","VERY DEEP 4","#2E1B0C"
"175","Glossier","Stretch Fluid Foundation","LIGHT 4","#F7CCA1"
"176","Glossier","Perfecting Skin Tint","G1","#5E3E2F"
"177","Glossier","Perfecting Skin Tint","G2","#784B38"
"178","Glossier","Perfecting Skin Tint","G3","#9D6544"
"179","Glossier","Perfecting Skin Tint","G4","#B67C56"
"180","Glossier","Perfecting Skin Tint","G5","#D39066"
"181","Glossier","Perfecting Skin Tint","G6","#D4956C"
"182","Glossier","Perfecting Skin Tint","G7","#DCA177"
"183","Glossier","Perfecting Skin Tint","G9","#E1AE81"
"184","Glossier","Perfecting Skin Tint","G10","#E0AE8B"
"185","Glossier","Perfecting Skin Tint","G11","#EFCBAB"
"186","Glossier","Perfecting Skin Tint","G12","#E7C2A7"
"187","Glossier","Perfecting Skin Tint","G8","#DDA880"
"188","Westman Atelier","Vital Skin Foundation Stick","ATELIER N","#F6E0D2"
"189","Westman Atelier","Vital Skin Foundation Stick","ATELIER O","#E7D2BD"
"190","Westman Atelier","Vital Skin Foundation Stick","ATELIER O.5","#E5D3BB"
"191","Westman Atelier","Vital Skin Foundation Stick","ATELIER I","#EAD3B4"
"192","Westman Atelier","Vital Skin Foundation Stick","ATELIER II","#F7D5BC"
"193","Westman Atelier","Vital Skin Foundation Stick","ATELIER III","#E2C9AA"
"194","Westman Atelier","Vital Skin Foundation Stick","ATELIER IV","#D9BB99"
"195","Westman Atelier","Vital Skin Foundation Stick","ATELIER V","#D8BA96"
"196","Westman Atelier","Vital Skin Foundation Stick","ATELIER VI","#E2B691"
"197","Westman Atelier","Vital Skin Foundation Stick","ATELIER VII","#CEAC86"
"198","Westman Atelier","Vital Skin Foundation Stick","ATELIER IX","#C79F7C"
"199","Westman Atelier","Vital Skin Foundation Stick","ATELIER X","#BD9270"
"200","Westman Atelier","Vital Skin Foundation Stick","ATELIER X.25","#BF8560"
"201","Westman Atelier","Vital Skin Foundation Stick","ATELIER X.5","#AF734E"
"202","Westman Atelier","Vital Skin Foundation Stick","ATELIER XI","#9A6D4C"
"203","Westman Atelier","Vital Skin Foundation Stick","ATELIER XI.5","#946746"
"204","Westman Atelier","Vital Skin Foundation Stick","ATELIER XIII","#6E4831"
"205","Westman Atelier","Vital Skin Foundation Stick","ATELIER XIV","#703B1C"
"206","Westman Atelier","Vital Skin Foundation Stick","ATELIER XV","#572A13"
"207","Westman Atelier","Vital Skin Foundation Stick","ATELIER XII","#7F553C"
"208","By Terry","Brightening CC Foundation","30ML, 1C - FAIR COOL","#F0CAB7"
"209","By Terry","Brightening CC Foundation","1N - FAIR NEUTRAL","#F4D5B8"
"210","By Terry","Brightening CC Foundation","1W - FAIR WARM","#F7DEBF"
"211","By Terry","Brightening CC Foundation","2C - LIGHT COOL","#ECC2A9"
"212","By Terry","Brightening CC Foundation","2N - LIGHT NEUTRAL","#F3D0B2"
"213","By Terry","Brightening CC Foundation","2W - LIGHT WARM","#F4D4AE"
"214","By Terry","Brightening CC Foundation","3C - MEDIUM LIGHT COOL","#EFC5AD"
"215","By Terry","Brightening CC Foundation","3N - MEDIUM LIGHT NEUTRAL","#EECAB4"
"216","By Terry","Brightening CC Foundation","3W - MEDIUM LIGHT WARM","#F1C9A5"
"217","By Terry","Brightening CC Foundation","4C - MEDIUM COOL","#E2AC90"
"218","By Terry","Brightening CC Foundation","4N - MEDIUM NEUTRAL","#E8C5A9"
"219","By Terry","Brightening CC Foundation","4W - MEDIUM WARM","#EFC3A0"
"220","By Terry","Brightening CC Foundation","5C - MEDIUM TAN COOL","#DEB08F"
"221","By Terry","Brightening CC Foundation","5N - MEDIUM TAN NEUTRAL","#E2B490"
"222","By Terry","Brightening CC Foundation","5W - MEDIUM TAN WARM","#DFB390"
"223","By Terry","Brightening CC Foundation","6C - TAN COOL","#DDA888"
"224","By Terry","Brightening CC Foundation","6N - TAN NEUTRAL","#DBAD93"
"225","By Terry","Brightening CC Foundation","6W - TAN WARM","#CC8F60"
"226","By Terry","Brightening CC Foundation","7C - MEDIUM DEEP COOL","#BA724A"
"227","By Terry","Brightening CC Foundation","7N - MEDIUM DEEP NEUTRAL","#CB8C61"
"228","By Terry","Brightening CC Foundation","7W - MEDIUM DEEP WARM","#AD6E4D"
"229","By Terry","Brightening CC Foundation","8C - DEEP COOL","#753E2A"
"230","By Terry","Brightening CC Foundation","8N - DEEP NEUTRAL","#5C3C27"
"231","By Terry","Brightening CC Foundation","8W - DEEP WARM","#6D3E20"
"232","Chantecaille","Just Skin Tinted Moisturizer SPF 15","AURA","#FFEFE0"
"233","Chantecaille","Just Skin Tinted Moisturizer SPF 15","ALABASTER","#FFEED8"
"234","Chantecaille","Just Skin Tinted Moisturizer SPF 15","BLISS","#FFE3CD"
"235","Chantecaille","Just Skin Tinted Moisturizer SPF 15","VANILLA","#FDDABC"
"236","Chantecaille","Just Skin Tinted Moisturizer SPF 15","NUDE","#FECBAC"
"237","Chantecaille","Just Skin Tinted Moisturizer SPF 15","GLOW","#F9C498"
"238","Chantecaille","Just Skin Tinted Moisturizer SPF 15","TAN","#FAB991"
"239","Chantecaille","Just Skin Tinted Moisturizer SPF 15","WHEAT","#EEA874"
"240","Chantecaille","Just Skin Tinted Moisturizer SPF 15","TOPAZ","#CE8A5D"
"241","Chantecaille","Just Skin Tinted Moisturizer SPF 15","CHESTNUT","#A66B43"
"242","Chantecaille","Just Skin Tinted Moisturizer SPF 15","MAHOGANY","#8E4F26"
"243","Chantecaille","Just Skin Tinted Moisturizer SPF 15","OPALINE","#FFF4F0"
"244","Lisa Eldridge","Seamless Skin Enhancing Tint","T18","#34180D"
"245","Lisa Eldridge","Seamless Skin Enhancing Tint","T17","#421301"
"246","Lisa Eldridge","Seamless Skin Enhancing Tint","T16","#6F3503"
"247","Lisa Eldridge","Seamless Skin Enhancing Tint","T15","#7F4603"
"248","Lisa Eldridge","Seamless Skin Enhancing Tint","T14","#9C5402"
"249","Lisa Eldridge","Seamless Skin Enhancing Tint","T13","#AA681A"
"250","Lisa Eldridge","Seamless Skin Enhancing Tint","T12","#B37427"
"251","Lisa Eldridge","Seamless Skin Enhancing Tint","T11","#B5793A"
"252","Lisa Eldridge","Seamless Skin Enhancing Tint","T10","#C88E45"
"253","Lisa Eldridge","Seamless Skin Enhancing Tint","T9","#D4A659"
"254","Lisa Eldridge","Seamless Skin Enhancing Tint","T8","#D9A25F"
"255","Lisa Eldridge","Seamless Skin Enhancing Tint","T7","#DAA873"
"256","Lisa Eldridge","Seamless Skin Enhancing Tint","T6","#D8AE7C"
"257","Lisa Eldridge","Seamless Skin Enhancing Tint","T4","#F1BE89"
"258","Lisa Eldridge","Seamless Skin Enhancing Tint","T3","#EFBC8D"
"259","Lisa Eldridge","Seamless Skin Enhancing Tint","T2","#F5CA9F"
"260","Lisa Eldridge","Seamless Skin Enhancing Tint","T1","#F6D1B7"
"261","Lisa Eldridge","Seamless Skin Enhancing Tint","T6.5","#E9BA86"
"262","Lisa Eldridge","Seamless Skin Enhancing Tint","T5","#DBB882"
"263","Lisa Eldridge","Seamless Skin Foundation","40 - DEEP WITH NEUTRAL UNDERTONES","#4B3C35"
"264","Lisa Eldridge","Seamless Skin Foundation","1 - EX LIGHT WITH NEUTRAL UNDERTONES","#E8DBCA"
"265","Lisa Eldridge","Seamless Skin Foundation","4 - LIGHT WITH PEACH UNDERTONES","#E4CEB6"
"266","Lisa Eldridge","Seamless Skin Foundation","5 - LIGHT WITH NEUTRAL UNDERTONES","#E5CFB7"
"267","Lisa Eldridge","Seamless Skin Foundation","6 - LIGHT WITH GOLDEN UNDERTONES","#E8CFB1"
"268","Lisa Eldridge","Seamless Skin Foundation","7 - LIGHT WITH NEUTRAL UNDERTONES","#E3CDB5"
"269","Lisa Eldridge","Seamless Skin Foundation","9 - LIGHT/MEDIUM WITH NEUTRAL/OLIVE UNDERTONES","#E3CAAC"
"270","Lisa Eldridge","Seamless Skin Foundation","9.5 - LIGHT/MEDIUM WITH TRUE OLIVE UNDERTONES","#E0C195"
"271","Lisa Eldridge","Seamless Skin Foundation","10 - LIGHT/MEDIUM WITH NEUTRAL UNDERTONES","#D9B794"
"272","Lisa Eldridge","Seamless Skin Foundation","11 - LIGHT/MEDIUM WITH NEUTRAL GOLDEN UNDERTONES","#E1BF9A"
"273","Lisa Eldridge","Seamless Skin Foundation","12 - LIGHT/MEDIUM WITH NEUTRAL ROSY UNDERTONES","#DDBB96"
"274","Lisa Eldridge","Seamless Skin Foundation","13 - LIGHT/MEDIUM WITH GOLDEN UNDERTONES","#DCBB8E"
"275","Lisa Eldridge","Seamless Skin Foundation","15 - LIGHT/MEDIUM WITH NEUTRAL GOLDEN UNDERTONES","#DDBC8F"
"276","Lisa Eldridge","Seamless Skin Foundation","18 - MEDIUM WITH GOLDEN UNDERTONES","#D9AF75"
"277","Lisa Eldridge","Seamless Skin Foundation","19 - MEDIUM WITH NEUTRAL UNDERTONES","#D0A475"
"278","Lisa Eldridge","Seamless Skin Foundation","20 - MEDIUM ROSY RED UNDERTONES","#D9AD7E"
"279","Lisa Eldridge","Seamless Skin Foundation","20.5 - MEDIUM WITH GOLDEN UNDERTONES","#DDAA71"
"280","Lisa Eldridge","Seamless Skin Foundation","21 - MEDIUM WITH NEUTRAL RED UNDERTONES","#D0A57B"
"281","Lisa Eldridge","Seamless Skin Foundation","22 - MEDIUM WITH NEUTRAL UNDERTONES","#D7A369"
"282","Lisa Eldridge","Seamless Skin Foundation","23 - MEDIUM WITH GOLDEN OLIVE UNDERTONES","#D49A5B"
"283","Lisa Eldridge","Seamless Skin Foundation","24 - MEDIUM WITH TERRACOTTA UNDERTONES","#DB9E5F"
"284","Lisa Eldridge","Seamless Skin Foundation","25 - MEDIUM/DEEP WITH GOLDEN UNDERTONES","#D59859"
"285","Lisa Eldridge","Seamless Skin Foundation","26 -  MEDIUM/DEEP WITH NEUTRAL UNDERTONES","#C98B4E"
"286","Lisa Eldridge","Seamless Skin Foundation","27 -  MEDIUM/DEEP WITH NEUTRAL RED UNDERTONES","#D29254"
"287","Lisa Eldridge","Seamless Skin Foundation","28 -  MEDIUM/DEEP WITH NEUTRAL UNDERTONES","#C4814C"
"288","Lisa Eldridge","Seamless Skin Foundation","29 -  MEDIUM/DEEP WITH RED UNDERTONES","#C67F4B"
"289","Lisa Eldridge","Seamless Skin Foundation","30 - MEDIUM/DEEP WITH GOLDEN TERRACOTTA UNDERTONES","#BE733A"
"290","Lisa Eldridge","Seamless Skin Foundation","31 -  MEDIUM/DEEP WITH NEUTRAL UNDERTONES","#AC6B43"
"291","Lisa Eldridge","Seamless Skin Foundation","32 -  MEDIUM/DEEP WITH GOLDEN UNDERTONES","#B9703B"
"292","Lisa Eldridge","Seamless Skin Foundation","33 -  DEEP WITH NEUTRAL UNDERTONES","#9C6044"
"293","Lisa Eldridge","Seamless Skin Foundation","34 - DEEP WITH RED UNDERTONES","#965037"
"294","Lisa Eldridge","Seamless Skin Foundation","35 - DEEP WITH OLIVE UNDERTONES","#8E5538"
"295","Lisa Eldridge","Seamless Skin Foundation","36 - DEEP WITH RED UNDERTONES","#8F5138"
"296","Lisa Eldridge","Seamless Skin Foundation","37 - DEEP WITH NEUTRAL UNDERTONES","#7D5039"
"297","Lisa Eldridge","Seamless Skin Foundation","38 - DEEP WITH RED UNDERTONES","#714333"
"298","Lisa Eldridge","Seamless Skin Foundation","39 - DEEP WITH NEUTRAL UNDERTONES","#6A4940"
"299","Lisa Eldridge","Seamless Skin Foundation","2 - LIGHT WITH ROSY UNDERTONES","#E2D0B8"
"300","Lisa Eldridge","Seamless Skin Foundation","2.5 - LIGHT WITH OLIVE UNDERTONES","#E9D6B5"
"301","Lisa Eldridge","Seamless Skin Foundation","3 - LIGHT WITH GOLDEN UNDERTONES","#E7CEB0"
"302","Lisa Eldridge","Seamless Skin Foundation","8 - LIGHT WITH PEACH UNDERTONES","#E9CBA5"
"303","Lisa Eldridge","Seamless Skin Foundation","14 - LIGHT/MEDIUM WITH ROSY UNDERTONES","#E5C2A4"
"304","Lisa Eldridge","Seamless Skin Foundation","16 - LIGHT/MEDIUM WITH TRUE OLIVE UNDERTONES","#D4B589"
"305","Lisa Eldridge","Seamless Skin Foundation","17 - MEDIUM WITH GOLDEN OLIVE UNDERTONES","#DAB076"
"306","Ilia Beauty","Skin Rewind Complexion Stick","1N HINOKI","#F3D8CD"
"307","Ilia Beauty","Skin Rewind Complexion Stick","2C BALSA","#F0D2C8"
"308","Ilia Beauty","Skin Rewind Complexion Stick","3W SPRUCE","#F1D3BB"
"309","Ilia Beauty","Skin Rewind Complexion Stick","4N HOLLY","#E2BEA8"
"310","Ilia Beauty","Skin Rewind Complexion Stick","5C PINE","#D7A799"
"311","Ilia Beauty","Skin Rewind Complexion Stick","6N ASPEN","#E2B29C"
"312","Ilia Beauty","Skin Rewind Complexion Stick","7W POPLAR","#DEB295"
"313","Ilia Beauty","Skin Rewind Complexion Stick","8W BAMBOO","#DDB293"
"314","Ilia Beauty","Skin Rewind Complexion Stick","9N TUPELO","#D0A690"
"315","Ilia Beauty","Skin Rewind Complexion Stick","10C ASH","#DBAE8D"
"316","Ilia Beauty","Skin Rewind Complexion Stick","11W WILLOW","#DDAF8E"
"317","Ilia Beauty","Skin Rewind Complexion Stick","12N SYCAMORE","#DEB08C"
"318","Ilia Beauty","Skin Rewind Complexion Stick","13O HICKORY","#DBAE84"
"319","Ilia Beauty","Skin Rewind Complexion Stick","14W MAPLE","#E0A982"
"320","Ilia Beauty","Skin Rewind Complexion Stick","15C LARCH","#E1A782"
"321","Ilia Beauty","Skin Rewind Complexion Stick","16N MADRONE","#DFB794"
"322","Ilia Beauty","Skin Rewind Complexion Stick","17O MAGNOLIA","#D0A280"
"323","Ilia Beauty","Skin Rewind Complexion Stick","18N HAWTHORN","#D39B76"
"324","Ilia Beauty","Skin Rewind Complexion Stick","19W BEECH","#DB9F7B"
"325","Ilia Beauty","Skin Rewind Complexion Stick","20N IROKO","#D8A182"
"326","Ilia Beauty","Skin Rewind Complexion Stick","21W ABURA","#DDA278"
